index,classifier,ENC_HOMICIDIO,ENC_HURTO,ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_CONCIERTO_DELINQUIR,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ACTOS_SEXUALES_MENOR_14,ENC_ACC_CARNAL_14,ENC_ANNO_INGRESO,ENC_INTRAMUROS,ENC_MESES_CONDENA,ENC_RANGOS_EDAD_INPEC,ENC_GENERO,ENC_NIVEL_EDUCATIVO,ENC_REGIONAL_CENTRAL,ENC_REGIONAL_OCCIDENTE,ENC_REGIONAL_NOROESTE,ENC_REGIONAL_NORTE,ENC_REGIONAL_ORIENTE,ENC_REGIONAL_VIEJO_CALDAS
2841,DecisionTreeClassifier_BASE_HYPER,,0.0,,,,,,,2016.0,,202.0,1.0,0.0,6.0,1.0,,,,,
839,DecisionTreeClassifier_BASE_HYPER,,0.0,,,,,,,2012.0,,720.0,2.0,,,,,,,,
3514,DecisionTreeClassifier_BASE_HYPER,,1.0,,,,,,,,,,,,,,,,,,
911,DecisionTreeClassifier_BASE_HYPER,,1.0,,,,,,,,,,,,,,,,,,
4911,DecisionTreeClassifier_BASE_HYPER,,,,,,,1.0,,,,,,,,,,,,,
663,DecisionTreeClassifier_BASE_HYPER,,0.0,,,,,,,2012.0,,720.0,2.0,,,,,,,,
2964,DecisionTreeClassifier_BASE_HYPER,,1.0,1.0,,,,,,,,,,,,,,,,,
2652,DecisionTreeClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,
1210,DecisionTreeClassifier_BASE_HYPER,,1.0,,,,,,,,,,,,,,,,,,
3231,DecisionTreeClassifier_BASE_HYPER,,1.0,,,,,,,,,,,,,,,,,,
89,DecisionTreeClassifier_BASE_HYPER,,1.0,,,,,,,,,,,,,,,,,,
554,DecisionTreeClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,
894,DecisionTreeClassifier_BASE_HYPER,,1.0,,,,,,,,1.0,,,,,,,,,,
4460,DecisionTreeClassifier_BASE_HYPER,,0.0,,,,,,,,,720.0,2.0,,,,,,,,
2124,DecisionTreeClassifier_BASE_HYPER,,0.0,,,,,,,2012.0,,720.0,2.0,,,,,,,,
3369,DecisionTreeClassifier_BASE_HYPER,,1.0,,,,,,,,,,,,,,,,,,
3314,DecisionTreeClassifier_BASE_HYPER,,0.0,,,,,,,2012.0,,720.0,2.0,,,,,,,,
860,DecisionTreeClassifier_BASE_HYPER,,0.0,,,,,,,2014.0,,720.0,2.0,,6.0,,,,,,
4699,DecisionTreeClassifier_BASE_HYPER,,0.0,,,,,,,2012.0,,720.0,2.0,,,,,,,,
3386,DecisionTreeClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,
2801,DecisionTreeClassifier_BASE_HYPER,,,,,,,,,,,,,,,,,,,,
1006,DecisionTreeClassifier_BASE_HYPER,,1.0,1.0,,,,,,,,,,,,,,,,,
4522,DecisionTreeClassifier_BASE_HYPER,,1.0,,,,,,,,1.0,,,,,,,,,,
1573,DecisionTreeClassifier_BASE_HYPER,,1.0,,,,,,,,,,,,,,,,,,
3573,DecisionTreeClassifier_BASE_HYPER,,,,,,,,,,,,2.0,,1.0,,,,,,
2047,DecisionTreeClassifier_BASE_HYPER,,1.0,,,,,1.0,,,,,,,,,,,,,
4175,DecisionTreeClassifier_BASE_HYPER,,,,,,,,,,,,2.0,,,,,,,,
