atributo1,atributo2,valor1,valor2,proporcion,tipo
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_CONCIERTO_DELINQUIR,1,0,0.6872340425531915,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,0,0,0.9212355212355212,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,1,0,0.9742316784869977,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_ACTOS_SEXUALES_MENOR_14,0,0,0.933011583011583,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_ACTOS_SEXUALES_MENOR_14,1,0,0.9995271867612293,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_ACC_CARNAL_14,0,0,0.9805662805662806,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_ACC_CARNAL_14,1,0,0.9997635933806147,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_ANNO_INGRESO,0,"(1996.976, 2003.0]",0.0005148005148005148,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_ANNO_INGRESO,0,"(2003.0, 2009.0]",0.00797940797940798,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_ANNO_INGRESO,1,"(1996.976, 2003.0]",0.0014184397163120568,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_ANNO_INGRESO,1,"(2003.0, 2009.0]",0.008274231678486997,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_INTRAMUROS,0,1,0.6511583011583012,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_INTRAMUROS,1,1,0.6661938534278959,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_MESES_CONDENA,0,"(540.0, 720.0]",0.008815958815958817,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_MESES_CONDENA,1,"(360.0, 540.0]",0.006146572104018913,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_MESES_CONDENA,1,"(540.0, 720.0]",0.002364066193853428,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_RANGOS_EDAD_INPEC,0,8,0.03397683397683398,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_RANGOS_EDAD_INPEC,0,9,0.021557271557271558,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_RANGOS_EDAD_INPEC,0,10,0.013963963963963964,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_RANGOS_EDAD_INPEC,1,8,0.033569739952718676,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_RANGOS_EDAD_INPEC,1,9,0.01938534278959811,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_RANGOS_EDAD_INPEC,1,10,0.008747044917257684,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_NIVEL_EDUCATIVO,0,1,0.022136422136422137,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_NIVEL_EDUCATIVO,0,6,0.01743886743886744,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_NIVEL_EDUCATIVO,0,7,0.0052123552123552125,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_NIVEL_EDUCATIVO,0,8,0.010617760617760617,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_NIVEL_EDUCATIVO,0,9,0.0014800514800514801,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_NIVEL_EDUCATIVO,1,1,0.021040189125295507,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_NIVEL_EDUCATIVO,1,6,0.018912529550827423,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_NIVEL_EDUCATIVO,1,7,0.004964539007092199,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_NIVEL_EDUCATIVO,1,8,0.004018912529550827,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_NIVEL_EDUCATIVO,1,9,0.001182033096926714,BAJO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REGIONAL_CENTRAL,0,0,0.6208494208494209,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REGIONAL_CENTRAL,1,0,0.7156028368794326,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REGIONAL_OCCIDENTE,0,0,0.8149292149292149,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REGIONAL_OCCIDENTE,1,0,0.7690307328605201,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REGIONAL_NOROESTE,0,0,0.8691119691119691,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REGIONAL_NOROESTE,1,0,0.8520094562647754,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REGIONAL_NORTE,0,0,0.8924710424710425,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REGIONAL_NORTE,1,0,0.8808510638297873,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REGIONAL_ORIENTE,0,0,0.9015444015444015,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REGIONAL_ORIENTE,1,0,0.9286052009456265,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REGIONAL_VIEJO_CALDAS,0,0,0.9010939510939511,ALTO
ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_REGIONAL_VIEJO_CALDAS,1,0,0.8539007092198582,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,0,0,0.9279454722492697,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,1,0,0.9553624925104853,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_ACTOS_SEXUALES_MENOR_14,0,0,0.9366480038948394,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_ACTOS_SEXUALES_MENOR_14,1,0,0.9994008388256441,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_ACC_CARNAL_14,0,0,0.9816212268743915,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_ACC_CARNAL_14,1,0,0.9997004194128221,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_ANNO_INGRESO,0,"(1996.976, 2003.0]",0.0007911392405063291,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_ANNO_INGRESO,0,"(2003.0, 2009.0]",0.008945959104186952,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_ANNO_INGRESO,1,"(1996.976, 2003.0]",0.0002995805871779509,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_ANNO_INGRESO,1,"(2003.0, 2009.0]",0.0035949670461354103,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_INTRAMUROS,0,1,0.6208617332035054,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_INTRAMUROS,1,1,0.8193529059316956,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_MESES_CONDENA,0,"(360.0, 540.0]",0.049233203505355407,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_MESES_CONDENA,0,"(540.0, 720.0]",0.0062682570593963,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_MESES_CONDENA,1,"(540.0, 720.0]",0.013181545835829839,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_RANGOS_EDAD_INPEC,0,8,0.03450584225900682,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_RANGOS_EDAD_INPEC,0,9,0.021543330087633886,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_RANGOS_EDAD_INPEC,0,10,0.014909931840311587,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_RANGOS_EDAD_INPEC,1,8,0.030856800479328938,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_RANGOS_EDAD_INPEC,1,9,0.018873576992210903,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_RANGOS_EDAD_INPEC,1,10,0.0026962252846015576,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_NIVEL_EDUCATIVO,0,1,0.022699610516066213,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_NIVEL_EDUCATIVO,0,6,0.017039922103213243,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_NIVEL_EDUCATIVO,0,7,0.004929406037000973,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_NIVEL_EDUCATIVO,0,8,0.00888510223953262,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_NIVEL_EDUCATIVO,0,9,0.0013997078870496592,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_NIVEL_EDUCATIVO,1,1,0.017974835230677052,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_NIVEL_EDUCATIVO,1,6,0.02127022168963451,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_NIVEL_EDUCATIVO,1,7,0.006291192330736968,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_NIVEL_EDUCATIVO,1,8,0.01078490113840623,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_NIVEL_EDUCATIVO,1,9,0.0014979029358897543,BAJO
ENC_CONCIERTO_DELINQUIR,ENC_REGIONAL_CENTRAL,0,0,0.6306596884128529,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_REGIONAL_CENTRAL,1,0,0.6926303175554224,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_REGIONAL_OCCIDENTE,0,0,0.8005111976630964,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_REGIONAL_OCCIDENTE,1,0,0.8277411623726783,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_REGIONAL_NOROESTE,0,0,0.8847979552093476,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_REGIONAL_NOROESTE,1,0,0.7702216896345117,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_REGIONAL_NORTE,0,0,0.884676241480039,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_REGIONAL_NORTE,1,0,0.9161174355901738,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_REGIONAL_ORIENTE,0,0,0.9039070107108081,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_REGIONAL_ORIENTE,1,0,0.9242061114439785,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_REGIONAL_VIEJO_CALDAS,0,0,0.8954479065238559,ALTO
ENC_CONCIERTO_DELINQUIR,ENC_REGIONAL_VIEJO_CALDAS,1,0,0.8690832834032355,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ACTOS_SEXUALES_MENOR_14,0,0,0.943428974345067,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ACTOS_SEXUALES_MENOR_14,1,0,1.0,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ACC_CARNAL_14,0,0,0.9836198947768076,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ACC_CARNAL_14,1,0,0.9992498124531133,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ANNO_INGRESO,0,"(1996.976, 2003.0]",0.0007593426262407116,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ANNO_INGRESO,0,"(2003.0, 2009.0]",0.008569723924716603,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ANNO_INGRESO,1,"(1996.976, 2003.0]",0.0,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ANNO_INGRESO,1,"(2003.0, 2009.0]",0.0007501875468867217,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_INTRAMUROS,0,1,0.664262081683571,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_INTRAMUROS,1,1,0.5176294073518379,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_MESES_CONDENA,0,"(540.0, 720.0]",0.007756142539458697,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_MESES_CONDENA,1,"(360.0, 540.0]",0.02250562640660165,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_MESES_CONDENA,1,"(540.0, 720.0]",0.003000750187546887,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,0,8,0.0352551933611759,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,0,9,0.021532787329825893,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,0,10,0.01339697347724684,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,1,7,0.033008252063015754,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,1,8,0.015003750937734433,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,1,9,0.015003750937734433,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_RANGOS_EDAD_INPEC,1,10,0.005251312828207052,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_NIVEL_EDUCATIVO,0,1,0.022400607474100994,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_NIVEL_EDUCATIVO,0,6,0.018115745511742692,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_NIVEL_EDUCATIVO,0,7,0.005206920865650594,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_NIVEL_EDUCATIVO,0,8,0.009762976623094863,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_NIVEL_EDUCATIVO,0,9,0.0015186852524814232,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_NIVEL_EDUCATIVO,1,1,0.015003750937734433,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_NIVEL_EDUCATIVO,1,6,0.012753188297074268,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_NIVEL_EDUCATIVO,1,7,0.00450112528132033,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_NIVEL_EDUCATIVO,1,8,0.0015003750937734434,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_NIVEL_EDUCATIVO,1,9,0.0,BAJO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REGIONAL_CENTRAL,0,0,0.63876986494549,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REGIONAL_CENTRAL,1,0,0.673668417104276,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REGIONAL_OCCIDENTE,0,0,0.8075066442479796,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REGIONAL_OCCIDENTE,1,0,0.7719429857464366,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REGIONAL_NOROESTE,0,0,0.8653794001193252,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REGIONAL_NOROESTE,1,0,0.8664666166541636,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REGIONAL_NORTE,0,0,0.8894071703639421,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REGIONAL_NORTE,1,0,0.8979744936234059,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REGIONAL_ORIENTE,0,0,0.9093127949232521,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REGIONAL_ORIENTE,1,0,0.8799699924981246,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REGIONAL_VIEJO_CALDAS,0,0,0.8896241254000109,ALTO
ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_REGIONAL_VIEJO_CALDAS,1,0,0.9099774943735934,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_ACC_CARNAL_14,0,0,0.9990922197896086,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_ACC_CARNAL_14,1,0,0.725790987535954,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_ANNO_INGRESO,0,"(1996.976, 2003.0]",0.0007475837026752817,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_ANNO_INGRESO,0,"(2003.0, 2009.0]",0.008330218401238853,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_ANNO_INGRESO,1,"(1996.976, 2003.0]",0.0,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_ANNO_INGRESO,1,"(2003.0, 2009.0]",0.0028763183125599234,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_INTRAMUROS,0,1,0.6374219042024883,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_INTRAMUROS,1,1,0.9587727708533078,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_MESES_CONDENA,0,"(540.0, 720.0]",0.007849628878090457,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_MESES_CONDENA,1,"(360.0, 540.0]",0.014381591562799617,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_MESES_CONDENA,1,"(540.0, 720.0]",0.0,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_RANGOS_EDAD_INPEC,0,7,0.047898755807123404,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_RANGOS_EDAD_INPEC,0,8,0.02872857371709297,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_RANGOS_EDAD_INPEC,0,9,0.016874032146099217,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_RANGOS_EDAD_INPEC,0,10,0.00817002189352272,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_RANGOS_EDAD_INPEC,1,1,0.011505273250239693,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_NIVEL_EDUCATIVO,0,1,0.020665349495381,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_NIVEL_EDUCATIVO,0,6,0.016820633310193837,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_NIVEL_EDUCATIVO,0,7,0.004752496395578576,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_NIVEL_EDUCATIVO,0,8,0.008490414908954984,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_NIVEL_EDUCATIVO,0,9,0.0012815720617290543,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_NIVEL_EDUCATIVO,1,1,0.04410354745925216,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_NIVEL_EDUCATIVO,1,6,0.03451581975071908,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_NIVEL_EDUCATIVO,1,7,0.012464046021093002,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_NIVEL_EDUCATIVO,1,8,0.02205177372962608,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_NIVEL_EDUCATIVO,1,9,0.003835091083413231,BAJO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REGIONAL_CENTRAL,0,0,0.6442569551983767,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REGIONAL_CENTRAL,1,0,0.5848513902205177,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REGIONAL_OCCIDENTE,0,0,0.8030116943450633,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REGIONAL_OCCIDENTE,1,0,0.8427612655800575,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REGIONAL_NOROESTE,0,0,0.8662893148929354,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REGIONAL_NOROESTE,1,0,0.850431447746884,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REGIONAL_NORTE,0,0,0.8863138783574518,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REGIONAL_NORTE,1,0,0.9558964525407478,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REGIONAL_ORIENTE,0,0,0.9085277940940888,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REGIONAL_ORIENTE,1,0,0.8859060402684564,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REGIONAL_VIEJO_CALDAS,0,0,0.8916003631120841,ALTO
ENC_ACTOS_SEXUALES_MENOR_14,ENC_REGIONAL_VIEJO_CALDAS,1,0,0.8801534036433365,ALTO
ENC_ACC_CARNAL_14,ENC_ANNO_INGRESO,0,"(1996.976, 2003.0]",0.000719165767709457,BAJO
ENC_ACC_CARNAL_14,ENC_ANNO_INGRESO,0,"(2003.0, 2009.0]",0.007962192428211846,BAJO
ENC_ACC_CARNAL_14,ENC_ANNO_INGRESO,1,"(1996.976, 2003.0]",0.0,BAJO
ENC_ACC_CARNAL_14,ENC_ANNO_INGRESO,1,"(2003.0, 2009.0]",0.013201320132013201,BAJO
ENC_ACC_CARNAL_14,ENC_INTRAMUROS,0,1,0.6494066882416397,ALTO
ENC_ACC_CARNAL_14,ENC_INTRAMUROS,1,1,0.9735973597359736,ALTO
ENC_ACC_CARNAL_14,ENC_MESES_CONDENA,0,"(540.0, 720.0]",0.0074485025941336625,BAJO
ENC_ACC_CARNAL_14,ENC_MESES_CONDENA,1,"(360.0, 540.0]",0.04950495049504951,BAJO
ENC_ACC_CARNAL_14,ENC_MESES_CONDENA,1,"(540.0, 720.0]",0.006600660066006601,BAJO
ENC_ACC_CARNAL_14,ENC_RANGOS_EDAD_INPEC,0,8,0.03231109056351775,BAJO
ENC_ACC_CARNAL_14,ENC_RANGOS_EDAD_INPEC,0,9,0.020136641495864797,BAJO
ENC_ACC_CARNAL_14,ENC_RANGOS_EDAD_INPEC,0,10,0.012174449067652951,BAJO
ENC_ACC_CARNAL_14,ENC_RANGOS_EDAD_INPEC,1,1,0.013201320132013201,BAJO
ENC_ACC_CARNAL_14,ENC_RANGOS_EDAD_INPEC,1,2,0.0297029702970297,BAJO
ENC_ACC_CARNAL_14,ENC_NIVEL_EDUCATIVO,0,1,0.021831817948322802,BAJO
ENC_ACC_CARNAL_14,ENC_NIVEL_EDUCATIVO,0,6,0.01756819232547388,BAJO
ENC_ACC_CARNAL_14,ENC_NIVEL_EDUCATIVO,0,7,0.0048800534237427445,BAJO
ENC_ACC_CARNAL_14,ENC_NIVEL_EDUCATIVO,0,8,0.008938203112960395,BAJO
ENC_ACC_CARNAL_14,ENC_NIVEL_EDUCATIVO,0,9,0.0013869625520110957,BAJO
ENC_ACC_CARNAL_14,ENC_NIVEL_EDUCATIVO,1,1,0.026402640264026403,BAJO
ENC_ACC_CARNAL_14,ENC_NIVEL_EDUCATIVO,1,6,0.0297029702970297,BAJO
ENC_ACC_CARNAL_14,ENC_NIVEL_EDUCATIVO,1,7,0.0231023102310231,BAJO
ENC_ACC_CARNAL_14,ENC_NIVEL_EDUCATIVO,1,8,0.026402640264026403,BAJO
ENC_ACC_CARNAL_14,ENC_NIVEL_EDUCATIVO,1,9,0.0033003300330033004,BAJO
ENC_ACC_CARNAL_14,ENC_REGIONAL_CENTRAL,0,0,0.6424718754815842,ALTO
ENC_ACC_CARNAL_14,ENC_REGIONAL_CENTRAL,1,0,0.5544554455445545,ALTO
ENC_ACC_CARNAL_14,ENC_REGIONAL_OCCIDENTE,0,0,0.8049006010171059,ALTO
ENC_ACC_CARNAL_14,ENC_REGIONAL_OCCIDENTE,1,0,0.8184818481848185,ALTO
ENC_ACC_CARNAL_14,ENC_REGIONAL_NOROESTE,0,0,0.8652591565212925,ALTO
ENC_ACC_CARNAL_14,ENC_REGIONAL_NOROESTE,1,0,0.8778877887788779,ALTO
ENC_ACC_CARNAL_14,ENC_REGIONAL_NORTE,0,0,0.8888375199054811,ALTO
ENC_ACC_CARNAL_14,ENC_REGIONAL_NORTE,1,0,0.9636963696369637,ALTO
ENC_ACC_CARNAL_14,ENC_REGIONAL_ORIENTE,0,0,0.9075871988493348,ALTO
ENC_ACC_CARNAL_14,ENC_REGIONAL_ORIENTE,1,0,0.8910891089108911,ALTO
ENC_ACC_CARNAL_14,ENC_REGIONAL_VIEJO_CALDAS,0,0,0.8909436482252017,ALTO
ENC_ACC_CARNAL_14,ENC_REGIONAL_VIEJO_CALDAS,1,0,0.8943894389438944,ALTO
ENC_ANNO_INGRESO,ENC_INTRAMUROS,"(1996.976, 2003.0]",1,0.5714285714285714,ALTO
ENC_ANNO_INGRESO,ENC_INTRAMUROS,"(2003.0, 2009.0]",1,0.5094339622641509,ALTO
ENC_ANNO_INGRESO,ENC_INTRAMUROS,"(2009.0, 2015.0]",1,0.6246295686532762,ALTO
ENC_ANNO_INGRESO,ENC_INTRAMUROS,"(2015.0, 2021.0]",1,0.6612922705314009,ALTO
ENC_ANNO_INGRESO,ENC_MESES_CONDENA,"(1996.976, 2003.0]","(540.0, 720.0]",0.0,BAJO
ENC_ANNO_INGRESO,ENC_MESES_CONDENA,"(2009.0, 2015.0]","(540.0, 720.0]",0.017451432334540665,BAJO
ENC_ANNO_INGRESO,ENC_MESES_CONDENA,"(2015.0, 2021.0]","(360.0, 540.0]",0.036292270531400966,BAJO
ENC_ANNO_INGRESO,ENC_MESES_CONDENA,"(2015.0, 2021.0]","(540.0, 720.0]",0.005132850241545894,BAJO
ENC_ANNO_INGRESO,ENC_RANGOS_EDAD_INPEC,"(1996.976, 2003.0]",1,0.0,BAJO
ENC_ANNO_INGRESO,ENC_RANGOS_EDAD_INPEC,"(1996.976, 2003.0]",2,0.0,BAJO
ENC_ANNO_INGRESO,ENC_RANGOS_EDAD_INPEC,"(1996.976, 2003.0]",3,0.0,BAJO
ENC_ANNO_INGRESO,ENC_RANGOS_EDAD_INPEC,"(1996.976, 2003.0]",7,0.0,BAJO
ENC_ANNO_INGRESO,ENC_RANGOS_EDAD_INPEC,"(2003.0, 2009.0]",1,0.0,BAJO
ENC_ANNO_INGRESO,ENC_RANGOS_EDAD_INPEC,"(2003.0, 2009.0]",2,0.0,BAJO
ENC_ANNO_INGRESO,ENC_RANGOS_EDAD_INPEC,"(2003.0, 2009.0]",10,0.018867924528301886,BAJO
ENC_ANNO_INGRESO,ENC_RANGOS_EDAD_INPEC,"(2009.0, 2015.0]",1,0.014487981560750741,BAJO
ENC_ANNO_INGRESO,ENC_RANGOS_EDAD_INPEC,"(2009.0, 2015.0]",9,0.03523213697728021,BAJO
ENC_ANNO_INGRESO,ENC_RANGOS_EDAD_INPEC,"(2009.0, 2015.0]",10,0.024366150806717154,BAJO
