index,classifier,POS_CON_ENC,BEN_TRV_ENC,BEN_FA_ENC,BEN_FPT_ENC,BEN_PDT_ENC,POS_SPU_ENC,REG_SAL_ENC,SEXO_ENC,NIV_EDU_ENC,POS_SSO_ENC,GRUPO_ETAR_ENC_Entre 18 y 25 años,GRUPO_ETAR_ENC_Entre 26 y 40 años,GRUPO_ETAR_ENC_Entre 41 y 60 años,GRUPO_ETAR_ENC_Mayor de 60 años,EX_GRUPO_ENC_AUC,EX_GRUPO_ENC_ELN,EX_GRUPO_ENC_EPL,EX_GRUPO_ENC_ERG,EX_GRUPO_ENC_ERP,EX_GRUPO_ENC_FARC,TIP_VIV_ENC_Apartamento,TIP_VIV_ENC_Casa,TIP_VIV_ENC_Casa_Lote,TIP_VIV_ENC_Finca,TIP_VIV_ENC_Habitacion,TIP_VIV_ENC_Otro,TIP_VIV_ENC_Rancho,TIP_VIV_ENC_Vivienda indigena,REG_VIV_ENC_Familiar,REG_VIV_ENC_No_Registra,REG_VIV_ENC_Otra_forma,REG_VIV_ENC_Sana_posesión_título,REG_VIV_ENC_arriendo_subarriendo,REG_VIV_ENC_usufructo,OCU_ECO_ENC_Desocupados,OCU_ECO_ENC_Ocupados_Informal,DEP_RES_ENC,MUN_RES_ENC,NUM_HIJOS_NOR,AÑO_ING_NOR
1171,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,1.0,,,,,,,1.0,,,0.0,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,0.0,0.2119992512167727,0.0818513665293897,,2014.0
4086,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2119992512167727,,,
1714,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
3654,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
2318,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2119992512167727,,,2015.0
598,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
4240,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.0419786596780232,0.0818513665293897,,2013.0
966,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,0.0,,,3.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,2014.0
3187,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2419,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.0419786596780232,,,2016.0
913,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,1.0,3.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.0419786596780232,0.0818513665293897,3.0,2015.0
3363,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
1047,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,0.2119992512167727,0.0005147884687383,,2011.0
3594,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,0.0211063272182703,4.0,
1034,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
584,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,1.0,,,1.0,,,,,0.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.0472201422688131,,1.0,
4085,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.0419786596780232,0.0818513665293897,,
2014,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,0.0211063272182703,4.0,
2129,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
459,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,0.0211063272182703,4.0,
2658,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,1.0,,,,1.0,0.0,,0.0,4.0,1.0,,0.0,,1.0,0.0,1.0,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,0.0,,,,0.0472201422688131,0.0211063272182703,1.0,2010.0
451,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2014.0
1196,GradientBoostingClassifier_HYPERPARAMETER_HYPERPARAMETER,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2119992512167727,,,2014.0
132,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2015.0
39,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4249,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,,,2006.0
4091,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,0.0419786596780232,0.0818513665293897,,2014.0
3926,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3629,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.0419786596780232,,,
2340,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2119992512167727,,,2014.0
3692,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
2910,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,0.0419786596780232,0.0818513665293897,,2014.0
1634,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2016.0
1103,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
2072,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2014.0
4010,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,0.2119992512167727,0.0038843129913889,,2014.0
1273,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038843129913889,,
1576,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
3369,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
74,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1832,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2015.0
4184,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,2016.0
4085,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0818513665293897,,2015.0
529,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,2014.0
2373,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
740,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
2619,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2119992512167727,,,2015.0
387,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4108,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0
2728,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2119992512167727,,,
514,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2014.0
4196,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0818513665293897,,2015.0
6,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0419786596780232,,,
1553,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0419786596780232,0.0818513665293897,,2014.0
3779,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,,,
23,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,0.0211063272182703,,
3384,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0472201422688131,0.0211063272182703,3.0,
1329,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,2.0,
696,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,0.0,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,0.0472201422688131,0.0211063272182703,2.0,
4055,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,1.0,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,0.0861100711344066,,
622,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,0.0211063272182703,,2006.0
1009,GradientBoostingClassifier_NONE_BASE_LINE_VALUES,0.0,,,,,0.0,1.0,0.0,4.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0472201422688131,0.0211063272182703,4.0,2006.0
167,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3637,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,
2705,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3216,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2610,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3816,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,
1434,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
387,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,
3047,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,0.0,,,,2015.0
216,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3271,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,0.0,,2.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,2014.0
3500,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,
1858,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3253,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,1.0,0.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,0.0,,0.0472201422688131,,3.0,
1190,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3317,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3601,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4085,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,0.0818513665293897,,
1358,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3677,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,RidgeClassifierCV_NONE_BASE_LINE_VALUES,1.0,,,,1.0,0.0,1.0,0.0,4.0,,,,0.0,1.0,0.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,0.0,,,,0.0472201422688131,,1.0,2006.0
448,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,0.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,
4086,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,1.0,0.0,1.0,0.0,4.0,,,,0.0,1.0,0.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,,,,1.0,,0.0,,0.0,1.0,0.0472201422688131,,3.0,
613,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4142,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,2.0,1.0,,,1.0,,,,,,,,0.0,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,0.0,,,,2010.0
4112,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,2.0,1.0,,,1.0,,,,,,,,0.0,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,0.0,,,,2010.0
596,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,
3984,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2179,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,0.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,
228,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,RidgeClassifierCV_NONE_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
